run,temperature,split,condition,episode_id,target_side,final_correct,raw_sign_early_auc,probability_early_auc,final_true_belief,final_cumulative_margin,prefix_nll
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:19:18_2026,left,1,0.9540229885057472,0.5372016506747828,0.5833192822103578,0.10092432796955109,0.6023606427046665
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:19:42_2026,right,0,0.04938271604938271,0.4458326922487211,0.4042046512700096,-0.11639277637004852,0.8398326181402708
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:20:01_2026,left,1,0.9452054794520548,0.552828672079038,0.5783744331370134,0.09483114878336588,0.5752498809170772
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:20:39_2026,right,0,0.05714285714285714,0.4559659775377479,0.4404935712461188,-0.07174775004386902,0.8058712305683571
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:21:05_2026,left,1,0.9420289855072463,0.5175549905746842,0.5258967179194538,0.031103894114494327,0.6497577138835984
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:21:56_2026,left,1,0.9365079365079365,0.5507788828383227,0.6058910192898141,0.12902179857095084,0.5730732411656275
pi05_droid_h16,0.3,train,train_natural,Sun_Aug__9_19:22:17_2026,right,0,0.05063291139240506,0.4259962877967774,0.3889019697565599,-0.13557902475198108,0.8837493324597672
pi05_droid_h16,1.0,test,C0_natural_direct,Sun_Aug__9_19:29:02_2026,left,1,0.7619047619047619,0.502900925553223,0.503963489262546,0.015854289134343467,0.6867025013194997
pi05_droid_h16,1.0,test,C0_natural_direct,Sun_Aug__9_19:29:23_2026,right,0,0.0449438202247191,0.48343694585002034,0.4819221442575116,-0.07234295705954234,0.7301938359261394
pi05_droid_h16,1.0,test,C1_mild_exaggeration,Sun_Aug__9_19:30:32_2026,left,1,0.9560439560439561,0.5131151464392119,0.5107152370469764,0.042867511510848985,0.6658447998629957
pi05_droid_h16,1.0,test,C1_mild_exaggeration,Sun_Aug__9_19:31:21_2026,right,1,0.9591836734693878,0.5087423887212775,0.5103180237383236,0.041277954975763954,0.6738591814142174
pi05_droid_h16,1.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:31_2026,left,1,0.9534883720930233,0.5593792861236795,0.584210760031761,0.3400833110014597,0.564402048486435
pi05_droid_h16,1.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:54_2026,right,1,0.39285714285714285,0.49826184224922193,0.5062033306322377,0.02481459577878316,0.6957837532793029
pi05_droid_h16,1.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:34:35_2026,right,1,0.9768786127167629,0.5237055561070532,0.5279299787126357,0.11183633406956991,0.6443311586833554
pi05_droid_h16,1.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:35:12_2026,left,1,0.9701492537313433,0.5434414851650633,0.553006430807603,0.21282542248566946,0.6036965568394891
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:07:45_2026,left,1,0.2571428571428571,0.49934623603687756,0.5047423621926568,0.018970017631848655,0.6924387506968395
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:08:45_2026,right,0,0.06060606060606061,0.4865395549061565,0.47874932422389105,-0.08505394061406454,0.7270468879662587
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:09:06_2026,left,1,0.948051948051948,0.5131622572610298,0.5136592566528461,0.05465062459309896,0.6645985277830924
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:09:27_2026,right,0,0.057971014492753624,0.4869194436053618,0.4818036858479689,-0.07281741499900816,0.7253288943185612
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.5010764245981961,0.5017849143520253,0.007139687736829122,0.6904058934357726
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:10:16_2026,left,1,0.9393939393939394,0.5117045161252087,0.5235615324507712,0.09431598335504532,0.6627523767695475
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:10:44_2026,right,0,0.057971014492753624,0.490910839613584,0.48449869553003105,-0.06202509502569834,0.7162350038693647
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:11:06_2026,left,1,0.9473684210526316,0.5241468047446485,0.5321638156191288,0.12883316477139792,0.6391273678063973
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:11:26_2026,left,1,0.9420289855072463,0.5081226178412352,0.5094967660076192,0.03799163301785787,0.6749934576244565
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:11:48_2026,right,0,0.046511627906976744,0.488132829100134,0.4901565094165014,-0.039379050334294625,0.7187906749964488
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:12:15_2026,left,1,0.9375,0.5166357165748022,0.5216233182390394,0.08654725551605225,0.6552214159526107
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:12:36_2026,right,1,0.9600000000000001,0.5085824537914765,0.5162199415048654,0.06490253905455272,0.672891170795549
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:13:10_2026,right,0,0.04938271604938271,0.49408782046012306,0.4882726103025211,-0.04691816369692485,0.7077472686044385
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:13:30_2026,left,1,0.943661971830986,0.511061859736341,0.5178899012719541,0.07159016529719035,0.6666430116738272
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:15:02_2026,right,1,0.34177215189873417,0.4986799933256403,0.5082799896323205,0.03312298655509949,0.6940124878246463
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:15:26_2026,left,1,0.9500000000000001,0.5141487873285278,0.5292150831805417,0.11699359615643819,0.6597108987422379
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:15:54_2026,right,0,0.05714285714285714,0.47809415425136037,0.45903208428375025,-0.16423986355463663,0.7512632799779215
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:16:22_2026,left,1,0.7101449275362318,0.5054500345025554,0.5139140005801335,0.05567037562529246,0.6776957562884293
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:16:48_2026,right,0,0.06153846153846154,0.48264332104544616,0.4714052160420972,-0.11450407902399698,0.7386062897645206
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:17:13_2026,left,1,0.9215686274509804,0.5061977101469923,0.5208392163058088,0.08340518176555635,0.6706361510151946
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:17:36_2026,right,0,0.0625,0.48854860062558014,0.48638647325723366,-0.05446756879488627,0.7198246833859312
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:17:54_2026,left,1,0.9518072289156626,0.5058785751344925,0.5052029388116828,0.02081250647703806,0.680965534203355
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:18:14_2026,left,1,0.9518072289156626,0.5058376129878356,0.5136783791672775,0.054727171858151756,0.6777067831628266
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:18:37_2026,right,0,0.25,0.48421224958815,0.4748326607558665,-0.10075450440247855,0.7307332268600646
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:18:58_2026,right,0,0.05333333333333334,0.4942301357342114,0.4967407189026176,-0.013037309050559996,0.7050571849339506
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:19:18_2026,left,1,0.9540229885057472,0.5112237984480269,0.5252096873894113,0.10092432796955109,0.6644749933052462
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:19:42_2026,right,0,0.04938271604938271,0.4836621531506719,0.47093461157678856,-0.11639277637004852,0.7350389816518832
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:20:01_2026,left,1,0.9452054794520548,0.5159274585603251,0.5236900362532892,0.09483114878336588,0.6560249240325975
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:20:39_2026,right,0,0.05714285714285714,0.4867298025882024,0.48207075308715236,-0.07174775004386902,0.7256142545947603
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:21:05_2026,left,1,0.9420289855072463,0.5052721067619398,0.5077753466823576,0.031103894114494327,0.6798599819650144
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:21:56_2026,left,1,0.9365079365079365,0.515348510702044,0.5322107786401974,0.12902179857095084,0.6549075940476183
pi05_droid_h16,1.0,train,train_natural,Sun_Aug__9_19:22:17_2026,right,0,0.05063291139240506,0.47753051557163795,0.4661570687419665,-0.13557902475198108,0.7467494967211398
pi05_droid_h16,3.0,test,C0_natural_direct,Sun_Aug__9_19:29:02_2026,left,1,0.7619047619047619,0.5009670180699342,0.5013211876862733,0.015854289134343467,0.6909909669064502
pi05_droid_h16,3.0,test,C0_natural_direct,Sun_Aug__9_19:29:23_2026,right,0,0.0449438202247191,0.4944767086425069,0.49397171236317056,-0.07234295705954234,0.7053469999324834
pi05_droid_h16,3.0,test,C1_mild_exaggeration,Sun_Aug__9_19:30:32_2026,left,1,0.9560439560439561,0.5043729709851875,0.5035722318444689,0.042867511510848985,0.683955615589686
pi05_droid_h16,3.0,test,C1_mild_exaggeration,Sun_Aug__9_19:31:21_2026,right,1,0.9591836734693878,0.502914512835008,0.5034397753136286,0.041277954975763954,0.686672685213682
pi05_droid_h16,3.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:31_2026,left,1,0.9534883720930233,0.519924037107256,0.5283099654080748,0.3400833110014597,0.6479053672447722
pi05_droid_h16,3.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:54_2026,right,1,0.39285714285714285,0.4994205814709195,0.5020678711915697,0.02481459577878316,0.6940157554396287
pi05_droid_h16,3.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:34:35_2026,right,1,0.9768786127167629,0.5079085962841546,0.5093186153518178,0.11183633406956991,0.6765804266826834
pi05_droid_h16,3.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:35:12_2026,left,1,0.9701492537313433,0.5145236795071393,0.5177280174554194,0.21282542248566946,0.6622911576838821
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:07:45_2026,left,1,0.2571428571428571,0.49978207785788015,0.5015808295352521,0.018970017631848655,0.6929071907708589
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:08:45_2026,right,0,0.06060606060606061,0.4955117627707097,0.4929126463419234,-0.08505394061406454,0.7043176629198111
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:09:06_2026,left,1,0.948051948051948,0.5043887664934604,0.5045540927754284,0.05465062459309896,0.6835320628607285
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:09:27_2026,right,0,0.057971014492753624,0.49563819718305197,0.4939321799866276,-0.07281741499900816,0.7037508631892018
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.500358811639107,0.5005949736972463,0.007139687736829122,0.6922318606258853
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:10:16_2026,left,1,0.9393939393939394,0.5039025481880713,0.5078590179760699,0.09431598335504532,0.6828968049816418
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:10:44_2026,right,0,0.057971014492753624,0.49696965372776736,0.4948314261917732,-0.06202509502569834,0.7007750900957515
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:11:06_2026,left,1,0.9473684210526316,0.5080577004845519,0.5107344473910094,0.12883316477139792,0.674767676231538
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:11:26_2026,left,1,0.9420289855072463,0.50270783995776,0.5031659271072885,0.03799163301785787,0.6870575556963806
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:11:48_2026,right,0,0.046511627906976744,0.4960434363657925,0.4967184595897497,-0.039379050334294625,0.7016223031384697
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:12:15_2026,left,1,0.9375,0.5055478579521998,0.5072117711217174,0.08654725551605225,0.6803336023778316
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:12:36_2026,right,1,0.9600000000000001,0.5028611431699033,0.505408333980828,0.06490253905455272,0.6863452492634133
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:13:10_2026,right,0,0.04938271604938271,0.49802914525973757,0.4960902327159109,-0.04691816369692485,0.6979874279310995
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:13:30_2026,left,1,0.943661971830986,0.5036880587206827,0.5059655640142957,0.07159016529719035,0.684227963293971
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:15:02_2026,right,1,0.34177215189873417,0.4995599743125858,0.5027602208395813,0.03312298655509949,0.6934200202854113
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:15:26_2026,left,1,0.9500000000000001,0.5047187919092195,0.5097482309246673,0.11699359615643819,0.6818399955246748
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:15:54_2026,right,0,0.05714285714285714,0.49268881672744674,0.4863167621412646,-0.16423986355463663,0.7120885237226655
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:16:22_2026,left,1,0.7101449275362318,0.5018169058136983,0.5046390648459576,0.05567037562529246,0.6879553455797432
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:16:48_2026,right,0,0.06153846153846154,0.4942106617021427,0.4904591516441324,-0.11450407902399698,0.7080567482798086
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:17:13_2026,left,1,0.9215686274509804,0.5020664350549707,0.5069499841617944,0.08340518176555635,0.6855567185914646
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:17:36_2026,right,0,0.0625,0.4961819581574312,0.49546116061314543,-0.05446756879488627,0.7019587205901144
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:17:54_2026,left,1,0.9518072289156626,0.5019596703031463,0.5017343685836492,0.02081250647703806,0.6890673864069048
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:18:14_2026,left,1,0.9518072289156626,0.5019460487746414,0.5045604711842506,0.054727171858151756,0.6879663270528255
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:18:37_2026,right,0,0.25,0.4947335711958934,0.49160458041321264,-0.10075450440247855,0.7054654853758981
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:18:58_2026,right,0,0.05333333333333334,0.4980765521474534,0.4989135592889702,-0.013037309050559996,0.6970974489461339
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:19:18_2026,left,1,0.9540229885057472,0.5037431388230632,0.5084095675540871,0.10092432796955109,0.6834522994239723
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:19:42_2026,right,0,0.04938271604938271,0.4945514600826099,0.490301818456841,-0.11639277637004852,0.7069086871049742
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:20:01_2026,left,1,0.9452054794520548,0.5053114806849762,0.5079019377641475,0.09483114878336588,0.6806054533984933
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:20:39_2026,right,0,0.05714285714285714,0.49557483067461794,0.49402130579697145,-0.07174775004386902,0.7038404989068534
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:21:05_2026,left,1,0.9420289855072463,0.5017575336419865,0.502591967957683,0.031103894114494327,0.688692341333848
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:21:56_2026,left,1,0.9365079365079365,0.5051195813448736,0.5107501596183739,0.12902179857095084,0.6801879195423106
pi05_droid_h16,3.0,train,train_natural,Sun_Aug__9_19:22:17_2026,right,0,0.05063291139240506,0.4925021634267369,0.48870367051469543,-0.13557902475198108,0.710670593256058
pi05_droid_h16,10.0,test,C0_natural_direct,Sun_Aug__9_19:29:02_2026,left,1,0.7619047619047619,0.5002901068845484,0.5003963571453355,0.015854289134343467,0.6924994777773995
pi05_droid_h16,10.0,test,C0_natural_direct,Sun_Aug__9_19:29:23_2026,right,0,0.0449438202247191,0.49834293497148996,0.49819143396111837,-0.07234295705954234,0.6967914697340452
pi05_droid_h16,10.0,test,C1_mild_exaggeration,Sun_Aug__9_19:30:32_2026,left,1,0.9560439560439561,0.5013119341583885,0.501071686146642,0.042867511510848985,0.690380178018776
pi05_droid_h16,10.0,test,C1_mild_exaggeration,Sun_Aug__9_19:31:21_2026,right,1,0.9591836734693878,0.5008743669317569,0.5010319474091414,0.041277954975763954,0.6912000894411298
pi05_droid_h16,10.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:31_2026,left,1,0.9534883720930233,0.5059817251463445,0.5085012634343957,0.3400833110014597,0.6793289757718776
pi05_droid_h16,10.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:54_2026,right,1,0.39285714285714285,0.4998261733283079,0.5006203645761377,0.02481459577878316,0.6934066733053424
pi05_droid_h16,10.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:34:35_2026,right,1,0.9768786127167629,0.5023728093243383,0.5027958792108971,0.11183633406956991,0.6881461855967579
pi05_droid_h16,10.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:35:12_2026,left,1,0.9701492537313433,0.5043585838623023,0.5053204347409201,0.21282542248566946,0.6837810142587862
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:07:45_2026,left,1,0.2571428571428571,0.49993462332934513,0.5004742502985758,0.018970017631848655,0.6930747797350494
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:08:45_2026,right,0,0.06060606060606061,0.4986534802760374,0.49787366430319946,-0.08505394061406454,0.6964847322310311
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:09:06_2026,left,1,0.948051948051948,0.5013166759511504,0.5013662622143269,0.05465062459309896,0.6902522582720046
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:09:27_2026,right,0,0.057971014492753624,0.4986914039291096,0.4981795726688427,-0.07281741499900816,0.6963153080029014
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.5001076436091143,0.5001784921858384,0.007139687736829122,0.6928724210346217
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:10:16_2026,left,1,0.9393939393939394,0.5011708000571712,0.5023578821051092,0.09431598335504532,0.6900595926435255
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:10:44_2026,right,0,0.057971014492753624,0.4990908747442896,0.4984493775955366,-0.06202509502569834,0.6954284088455301
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:11:06_2026,left,1,0.9473684210526316,0.5024176097513565,0.5032207845706317,0.12883316477139792,0.6875941411689436
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:11:26_2026,left,1,0.9420289855072463,0.5008123622496657,0.5009497896830364,0.03799163301785787,0.6913162624586278
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:11:48_2026,right,0,0.046511627906976744,0.49881300223612063,0.49901552501383795,-0.039379050334294625,0.6956820817382328
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:12:15_2026,left,1,0.9375,0.5016644468234464,0.5021636678822538,0.08654725551605225,0.6892850765647697
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:12:36_2026,right,1,0.9600000000000001,0.500858354051728,0.5016225577807308,0.06490253905455272,0.6911013580505553
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:13:10_2026,right,0,0.04938271604938271,0.4994087392017036,0.4988270480592724,-0.04691816369692485,0.6945964774506326
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:13:30_2026,left,1,0.943661971830986,0.501106443974008,0.5017897464885009,0.07159016529719035,0.6904625417531545
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:15:02_2026,right,1,0.34177215189873417,0.4998679914930373,0.5008280739067889,0.03312298655509949,0.6932273948160852
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:15:26_2026,left,1,0.9500000000000001,0.5014157239809107,0.5029248065429087,0.11699359615643819,0.6897380310969378
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:15:54_2026,right,0,0.05714285714285714,0.49780632931339885,0.49589409570711174,-0.16423986355463663,0.6987843109467866
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:16:22_2026,left,1,0.7101449275362318,0.5005450795139125,0.5013917557962035,0.05567037562529246,0.6915852867370351
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:16:48_2026,right,0,0.06153846153846154,0.4982630694368215,0.4971374293007413,-0.11450407902399698,0.697594471731587
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:17:13_2026,left,1,0.9215686274509804,0.5006199486690367,0.5020851174566847,0.08340518176555635,0.6908609266286772
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:17:36_2026,right,0,0.0625,0.4988545564261504,0.4986383141465722,-0.05446756879488627,0.6957821401268844
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:17:54_2026,left,1,0.9518072289156626,0.5005879060485243,0.5005203124741103,0.02081250647703806,0.6919212214321662
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:18:14_2026,left,1,0.9518072289156626,0.5005838207001078,0.5013681758816444,0.054727171858151756,0.6915893484006892
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:18:37_2026,right,0,0.25,0.4984199400147721,0.49748115869818726,-0.10075450440247855,0.6968205712989055
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:18:58_2026,right,0,0.05333333333333334,0.4994229601915021,0.49967406731990205,-0.013037309050559996,0.6943301889596611
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:19:18_2026,left,1,0.9540229885057472,0.5011230056066257,0.5025230867830622,0.10092432796955109,0.6902242734137127
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:19:42_2026,right,0,0.04938271604938271,0.4983653495387222,0.4970902134404151,-0.11639277637004852,0.6972543668450726
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:20:01_2026,left,1,0.9452054794520548,0.5015935236953948,0.5023707609528383,0.09483114878336588,0.6893670533928168
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:20:39_2026,right,0,0.05714285714285714,0.49867238875690006,0.4982063139434207,-0.07174775004386902,0.6963416224770665
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:21:05_2026,left,1,0.9420289855072463,0.5005272657147516,0.500777596725956,0.031103894114494327,0.6918080223859215
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:21:56_2026,left,1,0.9365079365079365,0.501535990950062,0.5032255002196554,0.12902179857095084,0.689237050207836
pi05_droid_h16,10.0,train,train_natural,Sun_Aug__9_19:22:17_2026,right,0,0.05063291139240506,0.49775037528917826,0.49661057630043687,-0.13557902475198108,0.6983680499510395
