condition,target,init_state_index,repeat_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,first_guidance_scale,mean_post_first_guidance_scale,max_post_first_guidance_scale,belief_negative_after_first_chunk,initial_observation_sha256,metadata_path
base,cabinet,34,0,True,111,23,1.1720040995464562,16.34621031650041,0.0,0.0,0.0,nan,5edc2fa72affab9124c32fa02da5ea3b3d50cf1e6cfca8960c86008d0a099136,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init34_repeat0_success.json
base,cabinet,34,1,False,220,44,1.694816855368538,42.50767771331132,0.0,0.0,0.0,nan,5edc2fa72affab9124c32fa02da5ea3b3d50cf1e6cfca8960c86008d0a099136,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init34_repeat1_failure.json
base,cabinet,35,0,True,123,25,1.2614439417371002,16.598087640999612,0.0,0.0,0.0,nan,d6ecda935e4b48f0c27547a98d3bc691d19c429995324f60dc339ffb02c4502b,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init35_repeat0_success.json
base,cabinet,35,1,True,119,24,1.2977494331914912,14.542820501284826,0.0,0.0,0.0,nan,d6ecda935e4b48f0c27547a98d3bc691d19c429995324f60dc339ffb02c4502b,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init35_repeat1_success.json
base,cabinet,36,0,True,106,22,1.178790472604809,13.360924186268587,0.0,0.0,0.0,nan,1b1dcdc4a2c615a1da2e1cb2e73d76cb24e09abf7862c178cf6d9ae6c7d2cbdb,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init36_repeat0_success.json
base,cabinet,36,1,True,110,22,1.2146580901611965,13.742272607230314,0.0,0.0,0.0,nan,1b1dcdc4a2c615a1da2e1cb2e73d76cb24e09abf7862c178cf6d9ae6c7d2cbdb,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init36_repeat1_success.json
base,cabinet,37,0,True,110,22,1.2018915372590497,13.670185624539666,0.0,0.0,0.0,nan,0346d5b20c93883bdc5f17c7406ea2a106bfe6f373efed9357f6ac392a8c1043,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init37_repeat0_success.json
base,cabinet,37,1,True,107,22,1.1600616758987883,15.094379052160477,0.0,0.0,0.0,nan,0346d5b20c93883bdc5f17c7406ea2a106bfe6f373efed9357f6ac392a8c1043,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init37_repeat1_success.json
base,cabinet,38,0,True,124,25,1.2561353655636867,16.768493124466595,0.0,0.0,0.0,nan,80c203bd5c0f38f42e4a410a228973fd0adf5b9673e31880d32a5a2004783ef6,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init38_repeat0_success.json
base,cabinet,38,1,True,122,25,1.2423194247125042,16.219690633038955,0.0,0.0,0.0,nan,80c203bd5c0f38f42e4a410a228973fd0adf5b9673e31880d32a5a2004783ef6,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init38_repeat1_success.json
