episode_id,condition,target_side,chunk_index,start,stop,executed_steps,progress,num_seeds,energy_left_mean,energy_right_mean,local_margin_left_minus_right_mean,local_margin_seed_sd,right_support_rate,mean_sign_seed_agreement,true_target_seed_support_rate,flat_cumulative_margin,flat_cumulative_score,linear_cumulative_score,exponential_cumulative_score
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,7,112,128,16,0.9696969696969697,10,0.29001775234937666,0.27807292342185974,0.011944828927516938,0.002186882741972974,1.0,1.0,0.0,-0.11439947932958605,-0.014299934916198256,-0.023976759002967314,-0.02970553077515597
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,8,128,132,4,1.0,10,0.2973092794418335,0.29447165727615354,0.0028376221656799317,0.0018978828866023155,1.0,1.0,0.0,-0.11156185716390613,-0.012395761907100681,-0.023380883865886264,-0.029030963656259255
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,0,0,16,16,0.10062893081761007,10,0.18773802518844604,0.22469472289085388,-0.03695669770240784,0.010068818840299715,0.0,1.0,1.0,-0.03695669770240784,-0.03695669770240784,-0.03695669770240784,-0.03695669770240784
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,1,16,32,16,0.20125786163522014,10,0.198087377846241,0.2887678638100624,-0.09068048596382142,0.020125080879744708,0.0,1.0,1.0,-0.12763718366622925,-0.06381859183311463,-0.06240480793149849,-0.059819257822278336
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,2,32,48,16,0.3018867924528302,10,0.25179187059402464,0.2819168210029602,-0.030124950408935546,0.010408861297724798,0.0,1.0,1.0,-0.1577621340751648,-0.05258737802505493,-0.05284040570259095,-0.05270169627145873
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,3,48,64,16,0.4025157232704403,10,0.28750384151935576,0.27722246795892713,0.01028137356042862,0.006314062665581417,1.0,1.0,0.0,-0.14748076051473616,-0.03687019012868404,-0.03984474526608692,-0.04320425177074364
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,4,64,80,16,0.5031446540880503,10,0.2846926853060722,0.28056461215019224,0.004128073155879974,0.0060777095570324425,0.8,0.8,0.2,-0.14335268735885617,-0.028670537471771236,-0.03324882250279189,-0.03844804568108826
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,5,80,96,16,0.6037735849056604,10,0.29628172516822815,0.29356672167778014,0.002715003490447998,0.0016196543450082161,1.0,1.0,0.0,-0.14063768386840816,-0.023439613978068027,-0.029252841836876344,-0.03559611286779031
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,6,96,112,16,0.7044025157232704,10,0.2287868306040764,0.22992653399705887,-0.0011397033929824829,0.0035501451131569133,0.3,0.7,0.7,-0.14177738726139064,-0.02025391246591295,-0.02695789175982378,-0.033913920221050865
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,7,112,128,16,0.8050314465408805,10,0.2528210937976837,0.2636939361691475,-0.010872842371463775,0.002963550016437458,0.0,1.0,1.0,-0.1526502296328544,-0.0190812787041068,-0.026029908141264553,-0.03310967177568864
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,8,128,144,16,0.9056603773584906,10,0.3272701442241669,0.3190134152770042,0.008256728947162627,0.0022948994816834145,1.0,1.0,0.0,-0.1443935006856918,-0.0160437222984102,-0.024760032693545028,-0.03206697153353101
2026_08_18_00_59_48_029579_L3_left_C2,C2,left,9,144,159,15,1.0,10,0.2673801720142365,0.2647413834929466,0.0026387885212898255,0.0008441956193732822,1.0,1.0,0.0,-0.14175471216440197,-0.014175471216440198,-0.024261872307820762,-0.031430776917803604
