condition,target,init_state_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,evidence_auc_first_10,evidence_auc_first_20,evidence_at_step_10,evidence_at_step_20,evidence_at_step_50,evidence_at_step_100,max_target_lift_m,max_alternate_lift_m,wrong_object_lifted,target_lift_step_3cm,w_query_1,w_query_2,w_query_5,w_mean_first_10_queries,w_mean_all_queries,belief_positive_query_2,belief_negative_query_2,belief_positive_mean_first_10,belief_negative_mean_first_10,belief_positive_final,belief_negative_final,w_at_target_lift_3cm,belief_positive_at_target_lift_3cm,energy_margin_pos_minus_neg_mean,initial_observation_sha256,metadata
time_decay_g0p9,cream_cheese,0,True,179,36,0.44352247128172684,9.54729451244066,0.0003557724354349923,0.0004720392813504115,0.0004440719971108287,0.0011844254561516054,0.02073987510171843,0.3795970266072018,0.09201685561019635,6.733817525805819e-08,False,161,1.0,0.9,0.6561,0.6513215599000001,0.2715198890152947,nan,nan,nan,nan,nan,nan,0.03433683820292515,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_cream_cheese_init0_repeat0_success.json
time_decay_g0p9,cream_cheese,1,True,155,31,0.4375157706890377,5.420007380483228,-0.0002970030863916562,0.00025806964662457576,0.0004599978073292488,0.0006733503495290893,0.044139641618612724,0.35783143010481844,0.09356975042658777,6.733817525805819e-08,False,136,1.0,0.9,0.6561,0.6513215599000001,0.31027353469429214,nan,nan,nan,nan,nan,nan,0.058149737003040096,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_cream_cheese_init1_repeat0_success.json
time_decay_g0p9,cream_cheese,2,False,300,60,0.594037945785369,13.625917117338915,-0.00011167337652172593,0.0004169911269296084,0.000336462243147706,0.0010896275010961465,0.011630322440764118,0.029851480937744868,0.08119961633241302,6.733817525805819e-08,False,285,1.0,0.9,0.6561,0.6513215599000001,0.1663671649500143,nan,nan,nan,nan,nan,nan,0.002738927449953412,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_cream_cheese_init2_repeat0_failure.json
time_decay_g0p9,cream_cheese,3,True,206,42,0.4604490056903908,10.656062615714724,0.0013981747653338205,0.0015745569059936876,0.002534683472652788,0.001531131792096907,0.028812728708637103,0.33336927178830256,0.09368173929722734,6.733817525805819e-08,False,186,1.0,0.9,0.6561,0.6513215599000001,0.2352446392422472,nan,nan,nan,nan,nan,nan,0.020275559590445275,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_cream_cheese_init3_repeat0_success.json
time_decay_g0p9,cream_cheese,4,True,201,41,0.49879545398210623,14.78924075012318,8.220140607581027e-05,0.0003476351111211057,0.0005761543693415527,0.001558342480668995,0.0008151688371106358,-0.032568664487476806,0.09237517823035812,6.733817525805819e-08,False,181,1.0,0.9,0.6561,0.6513215599000001,0.24065785496407538,nan,nan,nan,nan,nan,nan,0.022528399544939195,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_cream_cheese_init4_repeat0_success.json
time_decay_g0p9,tomato_sauce,0,False,300,60,0.5992502713354121,10.818142651367609,0.0016580202217606921,0.005983400251937135,0.00443072180076326,0.014244696225037823,0.11822646524316108,0.536159984003778,0.009120528831725538,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.1663671649500143,nan,nan,nan,nan,nan,nan,nan,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_tomato_sauce_init0_repeat0_failure.json
time_decay_g0p9,tomato_sauce,1,True,216,44,0.5016740575632448,9.981434696151773,0.004387635990110855,0.009026538754749364,0.007653721645543399,0.02239585681458045,0.16175136759198183,0.6424495718111288,0.06323034261677052,6.623427961649497e-08,False,206,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,0.013302794647291146,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_tomato_sauce_init1_repeat0_success.json
time_decay_g0p9,tomato_sauce,2,False,300,60,0.5613334462629941,14.675127953718057,0.0027253384686314274,0.006064531568819023,0.005404321942982959,0.0153503096491443,0.09774836051483118,0.49688702491906245,6.733817525805819e-08,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.1663671649500143,nan,nan,nan,nan,nan,nan,nan,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_tomato_sauce_init2_repeat0_failure.json
time_decay_g0p9,tomato_sauce,3,False,300,60,0.5429585700283941,22.058374775411135,0.0015025425510139744,0.007918127816494855,0.004797313427328476,0.022297880260226777,0.1427094556544895,0.621485803346615,0.0011707247438063062,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.1663671649500143,nan,nan,nan,nan,nan,nan,nan,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_tomato_sauce_init3_repeat0_failure.json
time_decay_g0p9,tomato_sauce,4,True,251,51,0.5084955683489476,11.319893323902296,0.003330363667334718,0.007988284384008152,0.006946432045878692,0.01515040629026937,0.11701454452768309,0.5402003245806402,0.06360972461982717,6.623427961649497e-08,False,241,1.0,0.9,0.6561,0.6513215599000001,0.19516894163008083,nan,nan,nan,nan,nan,nan,0.00636268544113595,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p9_tomato_sauce_init4_repeat0_success.json
