split,condition,pair_index,episode_id,target_side,instruction,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,num_samples,tau_min,tau_max,action_dims,energy_left,energy_right,energy_true,energy_alternative,margin_alternative_minus_true,cartesian_x,cartesian_y,cartesian_z
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,7,pregrasp,112,128,16,1.0,0.8590604026845637,1,8,0.3,0.7,8,0.3817593455314636,0.382381409406662,0.3817593455314636,0.382381409406662,0.0006220638751983643,0.6419087648391724,0.04562004283070564,0.18923667073249817
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,7,pregrasp,112,128,16,1.0,0.8590604026845637,2,8,0.3,0.7,8,0.4237222969532013,0.4230169355869293,0.4237222969532013,0.4230169355869293,-0.0007053613662719727,0.6419087648391724,0.04562004283070564,0.18923667073249817
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,8,postgrasp,128,144,16,1.0,0.9664429530201343,0,8,0.3,0.7,8,0.1836593747138977,0.18432649970054626,0.1836593747138977,0.18432649970054626,0.0006671249866485596,0.6419544219970703,0.04520466551184654,0.18921762704849243
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,8,postgrasp,128,144,16,1.0,0.9664429530201343,1,8,0.3,0.7,8,0.2804069519042969,0.2783840298652649,0.2804069519042969,0.2783840298652649,-0.0020229220390319824,0.6419544219970703,0.04520466551184654,0.18921762704849243
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,8,postgrasp,128,144,16,1.0,0.9664429530201343,2,8,0.3,0.7,8,0.28786736726760864,0.2847328186035156,0.28786736726760864,0.2847328186035156,-0.0031345486640930176,0.6419544219970703,0.04520466551184654,0.18921762704849243
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,9,postgrasp,144,149,5,1.0,1.0,0,8,0.3,0.7,8,0.17781665921211243,0.17993581295013428,0.17781665921211243,0.17993581295013428,0.0021191537380218506,0.6419602632522583,0.04516344144940376,0.18921847641468048
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,9,postgrasp,144,149,5,1.0,1.0,1,8,0.3,0.7,8,0.2903800904750824,0.29079729318618774,0.2903800904750824,0.29079729318618774,0.0004172027111053467,0.6419602632522583,0.04516344144940376,0.18921847641468048
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,9,postgrasp,144,149,5,1.0,1.0,2,8,0.3,0.7,8,0.1739838570356369,0.17348945140838623,0.1739838570356369,0.17348945140838623,-0.0004944056272506714,0.6419602632522583,0.04516344144940376,0.18921847641468048
test,C2_strong_exaggeration,2,05_L1_C1_right,right,pick up the right block,0,pregrasp,0,16,16,0.125,0.10738255033557047,0,8,0.3,0.7,8,0.3181512951850891,0.3154972791671753,0.3154972791671753,0.3181512951850891,0.0026540160179138184,0.3719334900379181,-0.02558881975710392,0.4778346121311188
test,C2_strong_exaggeration,2,05_L1_C1_right,right,pick up the right block,0,pregrasp,0,16,16,0.125,0.10738255033557047,1,8,0.3,0.7,8,0.4152914881706238,0.390673965215683,0.390673965215683,0.4152914881706238,0.024617522954940796,0.3719334900379181,-0.02558881975710392,0.4778346121311188
test,C2_strong_exaggeration,2,05_L1_C1_right,right,pick up the right block,0,pregrasp,0,16,16,0.125,0.10738255033557047,2,8,0.3,0.7,8,0.41946864128112793,0.42260676622390747,0.42260676622390747,0.41946864128112793,-0.003138124942779541,0.3719334900379181,-0.02558881975710392,0.4778346121311188
test,C2_strong_exaggeration,2,05_L1_C1_right,right,pick up the right block,1,pregrasp,16,32,16,0.25,0.21476510067114093,0,8,0.3,0.7,8,0.27618566155433655,0.3044091463088989,0.3044091463088989,0.27618566155433655,-0.028223484754562378,0.4012976586818695,-0.0741962343454361,0.4380229115486145
test,C2_strong_exaggeration,2,05_L1_C1_right,right,pick up the right block,1,pregrasp,16,32,16,0.25,0.21476510067114093,1,8,0.3,0.7,8,0.28153812885284424,0.3096907138824463,0.3096907138824463,0.28153812885284424,-0.02815258502960205,0.4012976586818695,-0.0741962343454361,0.4380229115486145
