condition,target,init_state_index,repeat_index,success,policy_steps,close_step,grasp_state,lift_state,close_query,grasp_query,lift_query,pre_lift_steps,pre_lift_eef_path_m,pre_lift_action_tv_l2,post_lift_evidence_5,post_lift_evidence_10,post_lift_evidence_15,post_lift_evidence_20,post_lift_early_auc20,post_lift_wrong_fraction15,metadata_path,guidance_at_close,belief_positive_at_close,belief_negative_at_close,guidance_close_plus_1,belief_positive_close_plus_1,belief_negative_close_plus_1,guidance_close_plus_2,belief_positive_close_plus_2,belief_negative_close_plus_2,guidance_close_plus_3,belief_positive_close_plus_3,belief_negative_close_plus_3,guidance_at_grasp,belief_positive_at_grasp,belief_negative_at_grasp,guidance_grasp_plus_1,belief_positive_grasp_plus_1,belief_negative_grasp_plus_1,guidance_grasp_plus_2,belief_positive_grasp_plus_2,belief_negative_grasp_plus_2,guidance_grasp_plus_3,belief_positive_grasp_plus_3,belief_negative_grasp_plus_3,guidance_at_lift,belief_positive_at_lift,belief_negative_at_lift,guidance_lift_plus_1,belief_positive_lift_plus_1,belief_negative_lift_plus_1,guidance_lift_plus_2,belief_positive_lift_plus_2,belief_negative_lift_plus_2,guidance_lift_plus_3,belief_positive_lift_plus_3,belief_negative_lift_plus_3
belief,cabinet,23,0,True,86,43,54,62,6,8,10,52.0,0.4288764031589264,7.66616608101469,0.2448428913535917,0.49982550545469917,0.7422237336213935,0.9382712138699986,0.3619653870283492,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init23_repeat0_success.json,0.00829357320123303,0.9917064267987671,0.00829357320123303,0.0002318681263293421,0.9997681318736706,0.0002318681263293421,2.564644622440964e-05,0.9999743535537756,2.564644622440964e-05,5.361755668053879e-06,0.9999946382443319,5.361755668053879e-06,2.564644622440964e-05,0.9999743535537756,2.564644622440964e-05,5.361755668053879e-06,0.9999946382443319,5.361755668053879e-06,8.191960650708785e-07,0.9999991808039349,8.191960650708785e-07,3.272854708770979e-09,0.9999999967271453,3.272854708770979e-09,8.191960650708785e-07,0.9999991808039349,8.191960650708785e-07,3.272854708770979e-09,0.9999999967271453,3.272854708770979e-09,5.393127453051203e-13,0.9999999999994607,5.393127453051203e-13,2.0146654297401774e-17,1.0,2.0146654297401774e-17
belief,cabinet,23,1,True,84,41,51,60,6,8,10,50.0,0.42701189943099394,7.093321173581976,0.22665804954296165,0.48134741584584373,0.7265465048225623,0.9175323499656024,0.3466558760479235,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init23_repeat1_success.json,0.005410489374453871,0.9945895106255461,0.005410489374453871,0.00022452521932461004,0.9997754747806754,0.00022452521932461004,1.424191499206701e-05,0.999985758085008,1.424191499206701e-05,2.034928469132206e-06,0.9999979650715309,2.034928469132206e-06,1.424191499206701e-05,0.999985758085008,1.424191499206701e-05,2.034928469132206e-06,0.9999979650715309,2.034928469132206e-06,5.686793320003785e-08,0.9999999431320669,5.686793320003785e-08,1.539382773887459e-10,0.9999999998460618,1.539382773887459e-10,5.686793320003785e-08,0.9999999431320669,5.686793320003785e-08,1.539382773887459e-10,0.9999999998460618,1.539382773887459e-10,1.7629935905165413e-14,0.9999999999999825,1.7629935905165413e-14,7.853275168956564e-19,1.0,7.853275168956564e-19
belief,cabinet,24,0,True,80,37,60,58,5,10,9,48.0,0.3955195687207867,6.815497713306169,0.17189705446603532,0.3903407584819452,0.6532817047393531,0.8846935940408892,0.2879182647954658,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init24_repeat0_success.json,0.0034604718746817998,0.9965395281253181,0.0034604718746817998,0.00025686245842199325,0.9997431375415781,0.00025686245842199325,0.00019340798466705608,0.999806592015333,0.00019340798466705608,8.975616177199161e-05,0.999910243838228,8.975616177199161e-05,3.8749560948713745e-08,0.9999999612504391,3.8749560948713745e-08,2.349256362476507e-10,0.9999999997650744,2.349256362476507e-10,1.9041410411677398e-15,0.999999999999998,1.9041410411677398e-15,2.401172072849115e-22,1.0,2.401172072849115e-22,2.054803918105993e-06,0.9999979451960819,2.054803918105993e-06,3.8749560948713745e-08,0.9999999612504391,3.8749560948713745e-08,2.349256362476507e-10,0.9999999997650744,2.349256362476507e-10,1.9041410411677398e-15,0.999999999999998,1.9041410411677398e-15
belief,cabinet,24,1,True,79,35,46,55,5,7,9,45.0,0.4000723139343023,6.185198920365106,0.17822961178325264,0.4071504584337789,0.6569224808664781,0.8561666693177512,0.29526432165047284,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init24_repeat1_success.json,0.017793923423337892,0.9822060765766621,0.017793923423337892,0.014181596294347525,0.9858184037056524,0.014181596294347525,0.00692717956315935,0.9930728204368408,0.00692717956315935,0.00027941440707815316,0.9997205855929219,0.00027941440707815316,0.00692717956315935,0.9930728204368408,0.00692717956315935,0.00027941440707815316,0.9997205855929219,0.00027941440707815316,2.635157262790966e-06,0.9999973648427373,2.635157262790966e-06,9.389058947857706e-08,0.9999999061094106,9.389058947857706e-08,2.635157262790966e-06,0.9999973648427373,2.635157262790966e-06,9.389058947857706e-08,0.9999999061094106,9.389058947857706e-08,8.536674278936783e-11,0.9999999999146332,8.536674278936783e-11,9.60749127509943e-18,1.0,9.60749127509943e-18
belief,cabinet,25,0,True,87,41,58,60,6,9,10,50.0,0.46039105844810774,7.576725659131309,0.17447958246330436,0.39147045813348397,0.6475846694159986,0.8811704017202836,0.28815008455175284,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init25_repeat0_success.json,0.022647572691764213,0.9773524273082358,0.022647572691764213,4.031986369058817e-06,0.999995968013631,4.031986369058817e-06,2.7215491357561067e-06,0.9999972784508643,2.7215491357561067e-06,8.812953826835025e-07,0.9999991187046173,8.812953826835025e-07,8.812953826835025e-07,0.9999991187046173,8.812953826835025e-07,4.2724141406113693e-07,0.999999572758586,4.2724141406113693e-07,7.184454117006207e-09,0.9999999928155459,7.184454117006207e-09,2.0235563739240144e-11,0.9999999999797644,2.0235563739240144e-11,4.2724141406113693e-07,0.999999572758586,4.2724141406113693e-07,7.184454117006207e-09,0.9999999928155459,7.184454117006207e-09,2.0235563739240144e-11,0.9999999999797644,2.0235563739240144e-11,2.5261385839199244e-17,1.0,2.5261385839199244e-17
belief,cabinet,25,1,True,86,42,56,61,6,9,10,51.0,0.466921698881182,7.481982815286816,0.16252976488443835,0.38265252585010406,0.658022762958171,0.9056294927463256,0.2829084117596355,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init25_repeat1_success.json,0.03106344237105133,0.9689365576289487,0.03106344237105133,6.441334481803599e-06,0.9999935586655182,6.441334481803599e-06,1.5404372605768618e-06,0.9999984595627394,1.5404372605768618e-06,5.062917837782642e-07,0.9999994937082163,5.062917837782642e-07,5.062917837782642e-07,0.9999994937082163,5.062917837782642e-07,2.1922922412966614e-07,0.9999997807707758,2.1922922412966614e-07,9.798534457590398e-09,0.9999999902014655,9.798534457590398e-09,4.0910178738232935e-11,0.9999999999590898,4.0910178738232935e-11,2.1922922412966614e-07,0.9999997807707758,2.1922922412966614e-07,9.798534457590398e-09,0.9999999902014655,9.798534457590398e-09,4.0910178738232935e-11,0.9999999999590898,4.0910178738232935e-11,3.774282660327683e-17,1.0,3.774282660327683e-17
belief,cabinet,26,0,True,86,42,57,65,6,9,11,55.0,0.4753728574634021,7.556266695055276,0.17344343437884954,0.40713962531192394,0.6662137208422563,0.8782421551726013,0.29479179553652224,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init26_repeat0_success.json,0.00984647303158362,0.9901535269684164,0.00984647303158362,0.0033577546937753997,0.9966422453062246,0.0033577546937753997,0.0009216861506895416,0.9990783138493105,0.0009216861506895416,0.0002591037517084098,0.9997408962482915,0.0002591037517084098,0.0002591037517084098,0.9997408962482915,0.0002591037517084098,1.0685769669585332e-05,0.9999893142303304,1.0685769669585332e-05,2.3104949457992332e-07,0.9999997689505055,2.3104949457992332e-07,7.293209718370382e-10,0.999999999270679,7.293209718370382e-10,2.3104949457992332e-07,0.9999997689505055,2.3104949457992332e-07,7.293209718370382e-10,0.999999999270679,7.293209718370382e-10,4.288651878993377e-15,0.9999999999999958,4.288651878993377e-15,2.0577537135099527e-23,1.0,2.0577537135099527e-23
belief,cabinet,26,1,True,87,42,68,65,6,11,11,55.0,0.4541471811635039,7.551542369217825,0.17930771283326508,0.3763266174778439,0.6296375174442154,0.861735792925025,0.28244491333593635,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init26_repeat1_success.json,0.022223081677861224,0.9777769183221388,0.022223081677861224,0.010393112899314001,0.9896068871006859,0.010393112899314001,0.002816571160712821,0.9971834288392871,0.002816571160712821,0.0017082964427922367,0.9982917035572079,0.0017082964427922367,3.723158613013314e-06,0.9999962768413869,3.723158613013314e-06,7.634308952958904e-10,0.9999999992365691,7.634308952958904e-10,5.15752109372459e-12,0.9999999999948426,5.15752109372459e-12,1.7018281814961417e-18,1.0,1.7018281814961417e-18,3.723158613013314e-06,0.9999962768413869,3.723158613013314e-06,7.634308952958904e-10,0.9999999992365691,7.634308952958904e-10,5.15752109372459e-12,0.9999999999948426,5.15752109372459e-12,1.7018281814961417e-18,1.0,1.7018281814961417e-18
belief,cabinet,27,0,True,83,39,78,58,5,13,9,48.0,0.43927428160609117,7.351847694694528,0.18199466968980055,0.4115758805049026,0.6732527041528401,0.907581104235797,0.30086213826557684,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init27_repeat0_success.json,0.04570670991454321,0.9542932900854567,0.04570670991454321,0.0011699339054886627,0.9988300660945113,0.0011699339054886627,0.0002933757507874697,0.9997066242492125,0.0002933757507874697,0.0002170949344958378,0.9997829050655042,0.0002170949344958378,5.741236129362488e-17,1.0,5.741236129362488e-17,1.1650926986598154e-22,1.0,1.1650926986598154e-22,1.9796014338033036e-24,1.0,1.9796014338033036e-24,3.5892643518272143e-25,1.0,3.5892643518272143e-25,0.00014213953767522672,0.9998578604623248,0.00014213953767522672,4.202135281285967e-06,0.9999957978647186,4.202135281285967e-06,6.672329403792355e-08,0.999999933276706,6.672329403792355e-08,2.558962666072382e-12,0.9999999999974409,2.558962666072382e-12
belief,cabinet,27,1,True,82,39,54,57,5,8,9,47.0,0.4314763465234767,7.179714472002667,0.17593975052347327,0.38565488761867245,0.6474913370582279,0.883194798594978,0.28785207898636084,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init27_repeat1_success.json,0.0730384753922736,0.9269615246077263,0.0730384753922736,0.022714374016098157,0.9772856259839018,0.022714374016098157,0.012431891968808832,0.9875681080311911,0.012431891968808832,0.010487510470256138,0.9895124895297439,0.010487510470256138,0.010487510470256138,0.9895124895297439,0.010487510470256138,0.0072977744704525544,0.9927022255295475,0.0072977744704525544,7.703708121146197e-05,0.9999229629187886,7.703708121146197e-05,4.400573118132927e-07,0.9999995599426881,4.400573118132927e-07,0.0072977744704525544,0.9927022255295475,0.0072977744704525544,7.703708121146197e-05,0.9999229629187886,7.703708121146197e-05,4.400573118132927e-07,0.9999995599426881,4.400573118132927e-07,1.5822409904352875e-11,0.9999999999841775,1.5822409904352875e-11
belief,cabinet,28,0,True,90,41,57,63,6,9,10,53.0,0.4785898685602282,7.3281511849991094,0.1532269094946671,0.3270313682216078,0.5432624890816172,0.7407817765703578,0.24478496397656502,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init28_repeat0_success.json,0.022542432934670207,0.9774575670653298,0.022542432934670207,0.018304468648387123,0.9816955313516129,0.018304468648387123,0.012525853859427036,0.987474146140573,0.012525853859427036,0.005552348057276447,0.9944476519427236,0.005552348057276447,0.005552348057276447,0.9944476519427236,0.005552348057276447,0.00028403622634392786,0.999715963773656,0.00028403622634392786,5.257049548062339e-06,0.999994742950452,5.257049548062339e-06,1.668551244918455e-07,0.9999998331448755,1.668551244918455e-07,0.00028403622634392786,0.999715963773656,0.00028403622634392786,5.257049548062339e-06,0.999994742950452,5.257049548062339e-06,1.668551244918455e-07,0.9999998331448755,1.668551244918455e-07,1.921455875546867e-11,0.9999999999807854,1.921455875546867e-11
belief,cabinet,28,1,True,87,41,57,62,6,9,10,52.0,0.46571936008011733,7.176037975582272,0.15631186200769767,0.34505689037384796,0.5838593511096558,0.7947302225066784,0.25769566365969127,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init28_repeat1_success.json,0.020437819896166356,0.9795621801038337,0.020437819896166356,0.016315381399308156,0.9836846186006919,0.016315381399308156,0.014388289913738906,0.9856117100862611,0.014388289913738906,0.00982736152254124,0.9901726384774588,0.00982736152254124,0.00982736152254124,0.9901726384774588,0.00982736152254124,0.0003878579544725075,0.9996121420455274,0.0003878579544725075,1.288902743252824e-05,0.9999871109725674,1.288902743252824e-05,5.3392310544872815e-08,0.9999999466076894,5.3392310544872815e-08,0.0003878579544725075,0.9996121420455274,0.0003878579544725075,1.288902743252824e-05,0.9999871109725674,1.288902743252824e-05,5.3392310544872815e-08,0.9999999466076894,5.3392310544872815e-08,6.121129381003653e-12,0.9999999999938789,6.121129381003653e-12
belief,cabinet,29,0,True,78,40,53,59,6,8,9,49.0,0.4160713052362455,7.0389300831776715,0.18470677398117993,0.43932084090561857,0.7172097279349083,0.9432833908082443,0.31583043734925786,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init29_repeat0_success.json,0.048332991267904295,0.9516670087320958,0.048332991267904295,0.018406501546480145,0.98159349845352,0.018406501546480145,0.00867677803954027,0.9913232219604596,0.00867677803954027,0.0009022213040955045,0.9990977786959045,0.0009022213040955045,0.00867677803954027,0.9913232219604596,0.00867677803954027,0.0009022213040955045,0.9990977786959045,0.0009022213040955045,5.3300597851635664e-05,0.9999466994021484,5.3300597851635664e-05,1.2005600502312081e-07,0.9999998799439951,1.2005600502312081e-07,0.0009022213040955045,0.9990977786959045,0.0009022213040955045,5.3300597851635664e-05,0.9999466994021484,5.3300597851635664e-05,1.2005600502312081e-07,0.9999998799439951,1.2005600502312081e-07,2.6095191789394056e-12,0.9999999999973905,2.6095191789394056e-12
belief,cabinet,29,1,True,78,38,51,60,5,8,10,50.0,0.4284099971261023,6.83328825832619,0.1734774258156522,0.4226349306100391,0.6850307670721009,0.8986971623078215,0.3014821174692436,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init29_repeat1_success.json,0.06509705891406191,0.9349029410859382,0.06509705891406191,0.03271469435148931,0.9672853056485107,0.03271469435148931,0.02076860166433107,0.9792313983356689,0.02076860166433107,0.005442449010088266,0.9945575509899116,0.005442449010088266,0.005442449010088266,0.9945575509899116,0.005442449010088266,8.245407651521514e-05,0.9999175459234848,8.245407651521514e-05,1.550959989769863e-06,0.9999984490400103,1.550959989769863e-06,5.863861839280614e-09,0.9999999941361382,5.863861839280614e-09,1.550959989769863e-06,0.9999984490400103,1.550959989769863e-06,5.863861839280614e-09,0.9999999941361382,5.863861839280614e-09,5.053634749019495e-15,0.9999999999999949,5.053634749019495e-15,3.9970896220212985e-25,1.0,3.9970896220212985e-25
belief,cabinet,2,0,True,85,38,51,57,5,8,9,47.0,0.4386827061942245,7.607747640368511,0.1671744619034853,0.37020215724088423,0.6139793231071214,0.8306978859922461,0.2744180380594664,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init2_repeat0_success.json,0.029884095474625703,0.9701159045253743,0.029884095474625703,0.0070050491487780074,0.9929949508512219,0.0070050491487780074,0.0032195043087718716,0.9967804956912282,0.0032195043087718716,0.0010698948973508898,0.9989301051026491,0.0010698948973508898,0.0010698948973508898,0.9989301051026491,0.0010698948973508898,0.0003074053097389265,0.9996925946902611,0.0003074053097389265,9.652885858734756e-06,0.9999903471141413,9.652885858734756e-06,2.217964965839835e-07,0.9999997782035034,2.217964965839835e-07,0.0003074053097389265,0.9996925946902611,0.0003074053097389265,9.652885858734756e-06,0.9999903471141413,9.652885858734756e-06,2.217964965839835e-07,0.9999997782035034,2.217964965839835e-07,2.5298945695737956e-11,0.9999999999747011,2.5298945695737956e-11
belief,cabinet,2,1,True,72,38,48,57,5,7,9,47.0,0.43567669366374395,7.1993621727331405,0.19704692793669776,0.45260497667161187,0.7287897674302031,0.9466209469995504,0.3262273354189211,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init2_repeat1_success.json,0.05705607072596936,0.9429439292740307,0.05705607072596936,0.003958626989977764,0.9960413730100222,0.003958626989977764,0.001398026264896447,0.9986019737351036,0.001398026264896447,0.0003693947912785247,0.9996306052087215,0.0003693947912785247,0.001398026264896447,0.9986019737351036,0.001398026264896447,0.0003693947912785247,0.9996306052087215,0.0003693947912785247,7.889443141240432e-05,0.9999211055685877,7.889443141240432e-05,5.035558568774153e-07,0.9999994964441432,5.035558568774153e-07,7.889443141240432e-05,0.9999211055685877,7.889443141240432e-05,5.035558568774153e-07,0.9999994964441432,5.035558568774153e-07,7.958342867017047e-11,0.9999999999204165,7.958342867017047e-11,1.2596529142623598e-19,1.0,1.2596529142623598e-19
belief,cabinet,30,0,True,88,41,58,61,6,9,10,51.0,0.4617557205730443,7.380727656200325,0.17581084698473465,0.38606529916726834,0.6470727925053006,0.8772947368848446,0.28765927294657767,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init30_repeat0_success.json,0.019500069560128685,0.9804999304398713,0.019500069560128685,0.004158231003586542,0.9958417689964135,0.004158231003586542,0.0031066279501488605,0.9968933720498512,0.0031066279501488605,0.002222723375048139,0.997777276624952,0.002222723375048139,0.002222723375048139,0.997777276624952,0.002222723375048139,0.0004894384639027214,0.9995105615360972,0.0004894384639027214,1.5102264972434887e-05,0.9999848977350275,1.5102264972434887e-05,1.1073904663875036e-08,0.9999999889260954,1.1073904663875036e-08,0.0004894384639027214,0.9995105615360972,0.0004894384639027214,1.5102264972434887e-05,0.9999848977350275,1.5102264972434887e-05,1.1073904663875036e-08,0.9999999889260954,1.1073904663875036e-08,1.868569414107907e-15,0.9999999999999982,1.868569414107907e-15
belief,cabinet,30,1,True,89,41,,60,6,,10,50.0,0.44439824296948416,7.373140819956353,0.17244939342548393,0.36399348164840084,0.623489415346682,0.8666989513116665,0.27696233756540806,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init30_repeat1_success.json,0.029598016327489273,0.9704019836725107,0.029598016327489273,0.006117739150354708,0.9938822608496453,0.006117739150354708,0.002300413636238245,0.9976995863637618,0.002300413636238245,0.0012416989108154693,0.9987583010891845,0.0012416989108154693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0005283663287495104,0.9994716336712504,0.0005283663287495104,3.097306455443195e-06,0.9999969026935446,3.097306455443195e-06,4.231047063443584e-09,0.9999999957689529,4.231047063443584e-09,4.7497947774892886e-15,0.9999999999999953,4.7497947774892886e-15
belief,cabinet,31,0,True,81,38,53,57,5,8,9,47.0,0.4132785016606516,6.955467397408788,0.18262665895509575,0.3970841357141985,0.6586153189183575,0.9014239854038288,0.2959863414625931,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init31_repeat0_success.json,0.03582949319780739,0.9641705068021927,0.03582949319780739,0.015360066623537198,0.9846399333764627,0.015360066623537198,0.003434851157834131,0.9965651488421658,0.003434851157834131,0.0005844662802759142,0.999415533719724,0.0005844662802759142,0.0005844662802759142,0.999415533719724,0.0005844662802759142,0.00013617734216929035,0.9998638226578308,0.00013617734216929035,8.334348727344918e-07,0.9999991665651272,8.334348727344918e-07,8.463873731569922e-09,0.9999999915361263,8.463873731569922e-09,0.00013617734216929035,0.9998638226578308,0.00013617734216929035,8.334348727344918e-07,0.9999991665651272,8.334348727344918e-07,8.463873731569922e-09,0.9999999915361263,8.463873731569922e-09,1.7711378799950491e-12,0.999999999998229,1.7711378799950491e-12
belief,cabinet,31,1,True,75,39,49,57,5,7,9,47.0,0.4030777085737369,7.042537541902487,0.20089534234107467,0.45286405462039686,0.7234325871297075,0.946184642655179,0.3272089673502887,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init31_repeat1_success.json,0.0382180178788527,0.9617819821211473,0.0382180178788527,0.0049279379393121795,0.9950720620606879,0.0049279379393121795,0.0009096362521706658,0.9990903637478294,0.0009096362521706658,0.0003827459089773705,0.9996172540910228,0.0003827459089773705,0.0009096362521706658,0.9990903637478294,0.0009096362521706658,0.0003827459089773705,0.9996172540910228,0.0003827459089773705,6.552779155936617e-05,0.9999344722084408,6.552779155936617e-05,2.2429247061615074e-07,0.9999997757075293,2.2429247061615074e-07,6.552779155936617e-05,0.9999344722084408,6.552779155936617e-05,2.2429247061615074e-07,0.9999997757075293,2.2429247061615074e-07,1.4125849111571262e-10,0.9999999998587414,1.4125849111571262e-10,1.0786384368495528e-15,0.9999999999999989,1.0786384368495528e-15
belief,cabinet,32,0,True,80,36,67,57,5,11,9,47.0,0.4250813945614151,6.967567941250002,0.15804504046118376,0.3530852103260019,0.6113767644241975,0.8414639433629452,0.26567904606375314,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init32_repeat0_success.json,0.03687386409486669,0.9631261359051332,0.03687386409486669,0.008498299223776344,0.9915017007762238,0.008498299223776344,0.008138923003230363,0.9918610769967697,0.008138923003230363,0.005868267297373461,0.9941317327026266,0.005868267297373461,4.137836694691813e-09,0.9999999958621633,4.137836694691813e-09,1.9711164238122212e-14,0.9999999999999802,1.9711164238122212e-14,1.8688885162567587e-21,1.0,1.8688885162567587e-21,5.275916851999923e-28,1.0,5.275916851999923e-28,0.0008094438972708257,0.9991905561027291,0.0008094438972708257,6.592729323570282e-07,0.9999993407270676,6.592729323570282e-07,4.137836694691813e-09,0.9999999958621633,4.137836694691813e-09,1.9711164238122212e-14,0.9999999999999802,1.9711164238122212e-14
belief,cabinet,32,1,True,87,38,93,57,5,16,9,47.0,0.4096628012931755,7.338208717033295,0.16006386467745312,0.3498067073924767,0.5845057107414142,0.8231977882719362,0.2608911542413729,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init32_repeat1_success.json,0.006632509392529132,0.9933674906074708,0.006632509392529132,0.0022090282837061654,0.9977909717162939,0.0022090282837061654,0.0009872461778320939,0.9990127538221679,0.0009872461778320939,0.00037486340804381306,0.9996251365919562,0.00037486340804381306,7.575179220676484e-36,1.0,7.575179220676484e-36,2.150455237707308e-40,1.0,2.150455237707308e-40,nan,nan,nan,nan,nan,nan,0.00010392000685883133,0.9998960799931412,0.00010392000685883133,2.1946075799357327e-05,0.9999780539242006,2.1946075799357327e-05,1.5378403402471201e-07,0.9999998462159659,1.5378403402471201e-07,2.966217865087854e-11,0.9999999999703377,2.966217865087854e-11
belief,cabinet,33,0,True,84,37,54,59,5,8,9,49.0,0.4245580515440499,6.790237012906189,0.17261507982056196,0.40010659394066783,0.6559382712875982,0.8699083947601098,0.2910310160769791,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init33_repeat0_success.json,0.041526204453869106,0.9584737955461309,0.041526204453869106,0.01643566117696242,0.9835643388230375,0.01643566117696242,0.01276580784773326,0.9872341921522667,0.01276580784773326,0.0027651722791834817,0.9972348277208166,0.0027651722791834817,0.0027651722791834817,0.9972348277208166,0.0027651722791834817,0.00038922308787553016,0.9996107769121245,0.00038922308787553016,1.7145713690590624e-06,0.999998285428631,1.7145713690590624e-06,7.696091991519883e-09,0.9999999923039081,7.696091991519883e-09,0.00038922308787553016,0.9996107769121245,0.00038922308787553016,1.7145713690590624e-06,0.999998285428631,1.7145713690590624e-06,7.696091991519883e-09,0.9999999923039081,7.696091991519883e-09,3.0490811461140613e-15,0.9999999999999969,3.0490811461140613e-15
belief,cabinet,33,1,True,81,37,49,57,5,7,9,47.0,0.4108310290193115,6.634555340993364,0.17713203536165742,0.3983144859284126,0.6634971971885217,0.9026057288173461,0.294531460699035,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init33_repeat1_success.json,0.033298986693450716,0.9667010133065493,0.033298986693450716,0.014242072116879083,0.985757927883121,0.014242072116879083,0.010674572673109709,0.9893254273268902,0.010674572673109709,0.0013693071191943748,0.9986306928808055,0.0013693071191943748,0.010674572673109709,0.9893254273268902,0.010674572673109709,0.0013693071191943748,0.9986306928808055,0.0013693071191943748,0.0003079042946852805,0.9996920957053147,0.0003079042946852805,8.738887489955529e-07,0.999999126111251,8.738887489955529e-07,0.0003079042946852805,0.9996920957053147,0.0003079042946852805,8.738887489955529e-07,0.999999126111251,8.738887489955529e-07,5.186215264961868e-11,0.9999999999481379,5.186215264961868e-11,2.6032210565975036e-17,1.0,2.6032210565975036e-17
belief,cabinet,34,0,True,90,39,66,59,5,11,9,49.0,0.4227421147243503,7.603211354733651,0.14772182771390321,0.34097648192828606,0.5807627537550087,0.805591764477673,0.25249865686822864,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init34_repeat0_success.json,0.02196575186986962,0.9780342481301303,0.02196575186986962,0.00028504751269278,0.9997149524873072,0.00028504751269278,9.295122983903302e-05,0.999907048770161,9.295122983903302e-05,8.15494987609078e-05,0.999918450501239,8.15494987609078e-05,2.5690307371453917e-08,0.9999999743096926,2.5690307371453917e-08,1.4207683335598236e-12,0.9999999999985791,1.4207683335598236e-12,4.190704886839404e-18,1.0,4.190704886839404e-18,7.957429776463072e-24,1.0,7.957429776463072e-24,5.155583279735435e-05,0.9999484441672027,5.155583279735435e-05,5.027515376591621e-06,0.9999949724846233,5.027515376591621e-06,2.5690307371453917e-08,0.9999999743096926,2.5690307371453917e-08,1.4207683335598236e-12,0.9999999999985791,1.4207683335598236e-12
belief,cabinet,34,1,True,93,40,59,61,6,9,10,51.0,0.4438155554581832,7.829542658748243,0.161311935872467,0.34348128556763957,0.5645796103981905,0.7845291577684137,0.25625026564315634,0.0,artifacts/goal_bowl_destination_steering_formal_original_phase/goal_bowl_destination_belief_cabinet_init34_repeat1_success.json,0.07277370501198246,0.9272262949880173,0.07277370501198246,0.023834464999197474,0.9761655350008024,0.023834464999197474,0.0117261111644966,0.9882738888355035,0.0117261111644966,0.006622387557139891,0.9933776124428602,0.006622387557139891,0.006622387557139891,0.9933776124428602,0.006622387557139891,0.003328907681359212,0.9966710923186407,0.003328907681359212,6.0736282274220304e-05,0.9999392637177257,6.0736282274220304e-05,2.554624740069418e-07,0.9999997445375259,2.554624740069418e-07,0.003328907681359212,0.9966710923186407,0.003328907681359212,6.0736282274220304e-05,0.9999392637177257,6.0736282274220304e-05,2.554624740069418e-07,0.9999997445375259,2.554624740069418e-07,1.294341425026659e-10,0.9999999998705658,1.294341425026659e-10
